Longitude,Latitude,Water_Level
-80.96982499991962,41.974991445304646,174.13687
-80.93965001196959,41.97497954872584,174.08182
-80.9094750482802,41.97495972110951,174.08359
-80.8793001209817,41.97493196247814,174.07687
-80.96981436534675,41.99750816564881,174.04163
-80.93962874283989,41.997496259726304,174.22835
-80.90944314462585,41.99747641653715,174.14906
-80.87925758285093,41.99744863610388,174.1578
-80.84907206966135,41.997412918458046,174.13057
-80.81888661720325,41.9973692636402,174.15773
-80.78870123762255,41.997317671699946,174.0602
-80.75851594306504,41.997258142695856,174.08336
-81.0,42.020028769115626,174.2361
-80.96980371862742,42.02002479735655,174.22105
-80.93960744941738,42.02001288208381,174.25821
-80.90941120453236,42.019993023310974,174.04633
-80.87921499613479,42.01996522106059,174.18202
-80.84901883638702,42.01992947536424,174.17798
-80.81882273745124,42.01988578626256,174.00981
-80.78862671148956,42.019834153805185,174.08064
-80.75843077066381,42.01977457805077,174.1453
-80.72823492713567,42.01970705906703,174.15164
-80.69803919306656,42.01963159693065,174.13017
-80.66784358061761,42.01954819172739,174.13452
-80.63764810194964,42.01945684355202,174.08937
-81.0,42.04254531529903,174.12735
-80.96979305974558,42.04254134042103,174.10487
-80.93958613166984,42.04252941579155,174.03722
-80.9093792279514,42.04250954142414,174.11363
-80.87917236076883,42.04248171734141,174.034
-80.84896554230063,42.04244594357497,174.11882
-80.81875878472513,42.04240222016552,174.11462
-80.78855210022057,42.04235054716272,174.08922
-80.75834550096495,42.04229092462535,174.15648
-80.72813899913606,42.042223352621185,174.07867
-80.69793260691144,42.04214783122702,174.03462
-80.66772633646839,42.04206436052874,174.14127
-80.63752019998388,42.0419729406212,174.15079
-80.6073142096345,42.04187357160835,174.08041
-80.5771083775965,42.041766253603136,174.07652
-80.54690271604575,42.041650986727554,174.06342
-80.51669723715764,42.04152777111265,174.12225
-81.0,42.06506177283456,174.12224
-80.96978238868508,42.06505779483546,174.10596
-80.93956478956498,42.065045860842694,174.10574
-80.90934721483454,42.065025970869826,174.13889
-80.8791296766885,42.06499812493949,174.09732
-80.8489121873215,42.06496232308335,174.11806
-80.81869475892809,42.06491856534213,174.10631
-80.78847740370263,42.064866851765615,174.16513
-80.75826013383931,42.06480718241259,174.12326
-80.7280429615321,42.06473955735096,174.04752
-80.69782589897471,42.06466397665761,174.16618
-80.66760895836062,42.06458044041854,174.13193
-80.6373921518829,42.06448894872873,174.03812
-80.60717549173441,42.06438950169225,174.14328
-80.57695899010751,42.0642820994222,174.09456
-80.54674265919424,42.064166742040754,174.07141
-80.51652651118616,42.064043429679096,174.03894
-80.48631055827438,42.063912162477465,174.04889
-80.45609481264954,42.06377294058517,174.0772
-80.42587928650171,42.06362576416053,174.10153
-80.3956639920204,42.06347063337094,174.02873
-81.0,42.0875781417155,174.06624
-80.96977170542971,42.08757416059312,174.20358
-80.93954342307046,42.08756221723052,174.0464
-80.90931516513328,42.087542311641286,174.13126
-80.87908694382908,42.087514443848065,174.17278
-80.84885877136877,42.087478613882574,174.1632
-80.81863065996305,42.08743482178561,174.02478
-80.7884026218225,42.08738306760698,174.10722
-80.75817466915751,42.08732335140558,174.12819
-80.72794681417825,42.08725567324937,174.09103
-80.69771906909467,42.08718003321538,174.05374
-80.66749144611636,42.08709643138968,174.16875
-80.63726395745269,42.08700486786739,174.08363
-80.60703661531265,42.08690534275274,174.03474
-80.57680943190482,42.08679785615894,174.05275
-80.54658241943744,42.086682408208326,174.03961
-80.51635559011828,42.08655899903228,174.07205
-80.48612895615463,42.086427628771204,174.07054
-80.45590252975332,42.08628829757459,174.05164
-80.42567632312058,42.086141005601,174.02963
-80.3954503484622,42.085985753017994,174.02798
-80.36522461798326,42.08582254000226,174.06079
-80.33499914388825,42.0856513667395,174.0689
-80.30477393838106,42.08547223342446,174.0105
-80.27454901366484,42.08528514026099,174.16965
-81.0302389900367,42.11009043768734,174.16333
-81.0,42.11009442193519,174.21228
-80.9697610099633,42.11009043768734,174.18936
-80.93952203215387,42.110078484948346,174.19978
-80.90928307879899,42.11005856373181,174.13876
-80.87904416212581,42.11003067406042,174.21808
-80.84880529436143,42.109994815965905,174.12225
-80.81856648773281,42.10995098948913,174.15585
-80.78832775446676,42.109899194679976,174.10025
-80.75808910678994,42.109839431597415,174.0496
-80.72785055692873,42.109771700309494,174.10449
-80.69761211710926,42.10969600089332,174.15486
-80.66737379955742,42.1096123334351,174.12564
-80.6371356164988,42.10952069803009,174.07362
-80.60689758015859,42.1094210947826,174.0553
-80.57665970276163,42.10931352380605,174.08524
-80.54642199653237,42.109197985222906,174.0708
-80.51618447369479,42.109074479164704,174.032
-80.48594714647245,42.10894300577206,174.04654
-80.45571002708839,42.108803565194656,174.06589
-80.42547312776506,42.108656157591234,174.08548
-80.39523646072445,42.10850078312962,174.0305
-80.36500003818787,42.10833744198669,174.03706
-80.33476387237609,42.108166134348394,174.16528
-80.30452797550913,42.107986860409746,174.16652
-80.27429235980638,42.107799620374834,174.1124
-80.18358732186636,42.10719010586927,173.96794
-80.15335295299947,42.10697100367139,172.00409
-81.0302496977304,42.13260662611149,174.13904
-81.0,42.13261061348698,174.13492
-80.9697503022696,42.13260662611149,174.09598
-80.93950061678275,42.13259466398952,174.10443
-80.90925095578297,42.13257472713474,174.20006
-80.87900133151368,42.132546815569846,174.10506
-80.84875175621826,42.13251092932662,174.20467
-80.81850224213996,42.13246706844596,174.15308
-80.7882528015218,42.13241523297782,174.14214
-80.75800344660672,42.13235542298127,174.04248
-80.72775418963737,42.13228763852441,174.12479
-80.69750504285616,42.132211879684476,174.0967
-80.66725601850524,42.13212814654777,174.063
-80.63700712882643,42.13203643920967,174.1036
-80.6067583860612,42.13193675777464,174.16364
-80.57650980245066,42.131829102356235,174.07767
-80.54626139023551,42.13171347307708,174.0658
-80.516013161656,42.13158987006889,174.07448
-80.48576512895194,42.131458293472456,174.10918
-80.45551730436259,42.13131874343765,174.01096
-80.42526970012673,42.13117122012345,174.08896
-80.39502232848253,42.13101572369785,174.14044
-80.36477520166763,42.130852254338,174.08691
-80.33452833191895,42.130680812230075,174.02065
-80.30428173147284,42.13050139756934,174.16595
-80.27403541256493,42.13031401056015,174.13196
-80.18329826741565,42.129704017621464,173.82086
-80.15305319700194,42.129484743443435,174.06326
-80.12280846929313,42.12925749807483,174.07378
-80.0925640965201,42.129022281774425,174.58678
-80.06232009091275,42.1287790948101,206.60994
-80.03207646470011,42.128527937458784,227.56613
-81.03026041766763,42.155122725859,174.22878
-81.0,42.15512671636434,174.23416
-80.96973958233237,42.155122725859,174.26059
-80.93947917692456,42.155110754347504,174.20183
-80.90921879603641,42.155090801843514,174.09909
-80.87895845192769,42.15506286836977,174.25452
-80.84869815685799,42.1550269539581,174.15224
-80.81843792308689,42.154983058649435,174.11714
-80.78817776287374,42.15493118249381,174.08847
-80.75791768847773,42.154871325550374,174.06737
-80.72765771215784,42.15480348788732,174.10301
-80.69739784617273,42.154727669581966,174.04913
-80.66713810278088,42.15464387072073,174.03412
-80.6368784942404,42.15455209139913,174.08414
-80.60661903280905,42.154452331721764,174.11293
-80.57635973074424,42.154344591802314,174.06772
-80.54610060030294,42.15422887176358,174.04655
-80.5158416537417,42.15410517173744,174.04927
-80.4855829033166,42.15397349186488,174.06305
-80.45532436128323,42.15383383229598,174.09087
-80.42506603989662,42.15368619318988,174.03627
-80.39480795141125,42.153530574714836,173.98708
-80.364550108081,42.15336697704819,174.06303
-80.33429252215915,42.15319540037638,174.04669
-80.30403520589824,42.153015844894945,174.0505
-80.27377817155025,42.15282831080848,174.06635
-80.2132649975969,42.15242930768438,174.0332
-80.18300888249162,42.152217839101404,173.96094
-80.15275309829934,42.151998392822726,174.08035
-80.12249765726803,42.1517709690984,174.0326
-80.09224257164482,42.151535568187555,174.04253
-80.06198785367589,42.15129219035842,174.05998
-80.03173351560652,42.15104083588826,196.93361
-80.00147956968098,42.15078150506349,220.53389
-79.97122602814258,42.15051419817955,235.15292
-79.94097290323356,42.150238915541,277.1638
-81.03027114986473,42.17763873692336,174.14583
-81.0,42.177642730560756,174.15375
-80.96972885013527,42.17763873692336,174.1587
-80.93945771254671,42.177626756015755,174.26126
-80.90918659951046,42.17760678785158,174.04898
-80.87891552330261,42.1775788324536,174.19719
-80.84864449619911,42.17754288985372,174.17401
-80.81837353047585,42.17749896009291,174.09651
-80.7881026384085,42.17744704322128,174.11401
-80.7578318322726,42.177387139298006,174.09464
-80.72756112434342,42.17731924839142,174.1083
-80.69729052689601,42.177243370578935,174.08519
-80.66702005220512,42.177159505947074,174.1255
-80.6367497125452,42.17706765459148,174.14116
-80.6064795201903,42.17696781661687,174.07286
-80.57620948741422,42.17685999213711,174.07887
-80.54593962649022,42.17674418127513,174.06439
-80.51566994969116,42.17662038416301,174.10007
-80.48540046928946,42.17648860094189,174.05539
-80.45513119755701,42.17634883176202,174.0783
