Longitude,Latitude,Water_Level
-79.70259906638293,41.969465312142944,565.25165
-79.66640187582992,41.96905048243793,444.2628
-79.63001248162354,41.97762837450607,483.93564
-79.67772228727802,42.005207170475515,465.96027
-79.68960999756236,42.014349913110415,459.65073
-79.61716590167272,42.013499905902044,436.18976
-79.44814243574544,42.011338831961844,434.65372
-79.74980601504899,42.02402782529954,406.1903
-79.66527331082969,42.023075845932496,468.46
-79.58074482045298,42.02206163508093,460.42633
-79.4117015469589,42.01984655559749,468.12192
-79.38755409508425,42.01950980266893,508.63434
-79.65300744988085,42.03193889949508,436.1248
-79.50808485141881,42.03014635550037,533.6181
-79.4114773945076,42.02884971703039,449.77774
-79.36317609781892,42.028170920619466,481.04282
-79.61658027906051,42.04051189292414,497.40442
-79.49579624198304,42.03899222450066,504.66037
-79.36294503153432,42.03717385382513,498.3338
-79.31463861170815,42.03647452245566,440.4043
-79.41102878247304,42.04685599445397,443.22174
-79.3144006262164,42.04547722093986,467.47714
-79.30208278937671,42.05430178449099,462.29758
-79.22960666054529,42.05320638180659,396.3068
-79.51932494819428,42.066317039778795,562.3578
-79.48307566415404,42.06584354121748,474.11517
-79.22935652502882,42.06220865004251,403.38983
-79.21727586091778,42.062021577092345,388.57867
-79.19311487854074,42.06164361846541,379.81033
-79.16895436247344,42.061260576432346,381.59653
-79.70040014603558,42.07751706964771,454.88684
-79.62788393027662,42.07667282723673,524.3842
-79.61579819990283,42.0765276668049,545.3821
-79.55537090444768,42.07578278038393,547.28235
-79.54328572209381,42.075629986437086,548.44135
-79.5191156403562,42.07532058210173,527.4992
-79.5070307425305,42.075163971769506,553.06934
-79.45869212302411,42.07452481001103,453.34396
-79.22910627526737,42.0712109028947,428.47333
-79.15661380124186,42.07006904383231,380.58298
-79.48264671160784,42.083850313553306,465.74948
-79.43430205367395,42.083200772112725,446.86237
-79.42221614006105,42.08303520594078,422.00827
-79.36178811617472,42.08218829171918,436.33972
-79.28927798752122,42.081130015362554,463.14838
-79.25302440407881,42.08058370585203,443.50922
-79.22885591120028,42.080213140362,448.51328
-79.21677183592129,42.080025949972836,473.16895
-79.18052030406547,42.07945674863799,383.92346
