Longitude,Latitude,Water_Level
-78.05120270541039,43.09197756890599,178.96352
-78.29467361493583,43.14301851148925,191.84555
-78.26396541403192,43.142287793406936,196.67374
-78.04904109119991,43.13694234368924,196.34782
-77.98764516228248,43.135341034485556,195.88214
-78.44729486988442,43.16903833511522,188.28633
-78.38584590367385,43.16764991573007,186.93488
-78.29368077925425,43.16550548190668,195.70862
-78.2322430636349,43.16403466590602,198.6316
-78.2015259547642,43.163286902424765,196.52353
-78.17081002906374,43.16253090311386,208.11621
-78.07866948001073,43.16021349905205,199.75261
-77.98654004385075,43.15782200477898,189.79823
-78.53857244817992,43.19355034758517,179.93219
-78.50783295751337,43.19288446859274,188.88321
-78.47709452224623,43.19221033906081,179.37515
-78.41562086971476,43.19083733153111,179.44983
-78.38488567834555,43.190138455133564,179.41208
-78.32341863011617,43.188715961145306,199.30086
-78.16977106451223,43.185015441670224,205.8115
-78.13904509281679,43.18425061016726,200.43062
-78.01615344143144,43.18110888841001,195.59935
-77.92399791150443,43.1786661073028,171.39087
-77.89328198626146,43.17783537770591,186.76302
-78.66068083379623,43.218624460684005,116.914116
-78.62992597205309,43.21799109678132,121.63827
-78.59917211524598,43.21734947285007,115.3447
-78.56841927635548,43.21669958963875,130.66884
-78.5069167042331,43.21537504841766,140.84013
-78.47616699694862,43.21470039195275,151.93729
-78.44541835947552,43.21401747929748,158.99615
-78.38392434582715,43.21262688861093,163.812
-78.32243476698602,43.21120328284393,182.80653
-78.13799367556926,43.20673444221544,210.18382
-78.0457893209235,43.20438867686942,183.7977
-77.92286775662024,43.201145575802144,181.79784
-78.84443729690027,43.24474699328966,106.97817
-78.81366537836834,43.24416274834261,112.44339
-78.7828943881021,43.243570232625686,115.27848
-78.75212433911547,43.2429694468307,112.28637
-78.72135524441985,43.24236039165903,112.45782
-78.69058711702408,43.241743067821716,113.6971
-78.65981996993442,43.241117476039406,110.08617
-78.62905381615445,43.240483617042315,111.67531
-78.5982886686852,43.239841491570324,116.76084
-78.56752454052487,43.23919110037287,121.10836
-78.53676144466904,43.238532444209,124.07024
-78.47523840183915,43.23719034006628,130.41576
-78.3829619046057,43.23511521613228,133.63338
-78.35220527532594,43.23440698664746,154.18053
-78.29069539932075,43.23296575036032,164.89824
-78.25994217853722,43.232232745239116,170.71138
-78.22919011985587,43.23149148326951,179.0694
-78.16768954064963,43.22998419225261,180.74733
-78.13694104604177,43.229218164962965,191.94292
-78.10619376537011,43.22844388434025,201.38354
-78.04470289763401,43.22687056671609,175.57004
-78.01395933646066,43.22607153154875,153.35178
-77.95247602420599,43.22444871316053,141.92458
-77.8909978783046,43.22279290368814,137.23161
-78.96678525837645,43.269498764194445,88.69047
-78.93599843913496,43.26894717815964,95.56921
-78.9052124972788,43.268387312223744,88.766075
-78.87442744584936,43.267819167040926,96.04848
-78.8436432978857,43.267242743275,101.82089
-78.81286006642449,43.2666580415994,100.317955
-78.75129640514345,43.26546380726117,108.0218
-78.72051600138447,43.26485427599356,107.25431
-78.68973656624945,43.26423646960636,115.32997
-78.65895811276242,43.263610388821185,109.234116
-78.5666287723893,43.26168250743791,114.446526
-78.53585437568084,43.26102333646905,112.564384
-78.50508102570012,43.2603558948544,114.06547
-78.4743087354548,43.25968018337328,113.64163
-78.44353751794974,43.258996202814515,126.02581
-78.35123043188105,43.256894654705405,136.42657
-78.28969797649424,43.25545229213945,146.9461
-78.25893346836888,43.254718714219116,153.10527
-78.19740795617416,43.25322676938394,155.55249
-78.16664697806341,43.25246840420992,147.89107
-78.13588720257755,43.251701778374816,159.49911
-77.98210681840342,43.24774477092012,126.64677
-77.92060353685082,43.24610417534961,112.23853
-77.88985384905442,43.24527149722599,112.10694
-79.15084227853892,43.295134231562166,74.613144
-79.1200391312677,43.29463194573156,74.62141
-79.0892367841801,43.294121369807534,74.716675
-79.05843525034902,43.29360250438713,74.56314
-79.02763454284514,43.29307535007711,74.59928
-78.99683467473693,43.29253990749389,74.600334
-78.96603565909066,43.291996177263535,74.61748
-78.93523750897023,43.291444160021754,74.704666
-78.87364385755102,43.29031526709516,95.261
-78.81205382494365,43.28915323399295,97.92219
-78.78126019832891,43.28855979156788,103.87044
-78.7504675155736,43.28795806614842,105.72113
-78.71967578972466,43.287348058437864,105.007835
-78.65809526092065,43.28610319900473,109.862526
-78.62730648404649,43.285468348736856,109.63174
-78.59651871624037,43.28482521908731,111.34125
-78.56573197053602,43.28417381080755,113.35718
-78.31947636369338,43.27866460722926,118.18114
-78.25792359450831,43.277204575543095,117.77917
-78.22714895134145,43.27646215467691,133.56622
-78.19637548645747,43.27571146494782,136.56862
-78.16560321285176,43.27495250723218,137.78827
-78.13483214351656,43.274185282415964,138.4735
-78.10406229144083,43.27340979139468,133.71269
-78.07329366961027,43.272626035073465,134.5956
-78.0425262910073,43.27183401436701,118.2694
-77.91946946840295,43.268583306317964,109.041214
-79.273425644839,43.3195617353554,74.54198
-79.24260807260181,43.319092248895686,74.52593
-79.21179124926127,43.31861446357328,74.54251
-79.18097518791659,43.318128379947346,74.63908
-79.15015990166484,43.31763399858668,74.53878
-79.11934540360112,43.317131320069805,74.530685
-79.0885317068183,43.316620344984905,74.61175
-79.05771882440719,43.31610107392986,74.63713
-79.02690676945635,43.31557350751221,74.427315
-78.99609555505214,43.31503764634919,74.59429
-78.96528519427864,43.31449349106769,74.55686
-78.93447570021765,43.31394104230427,74.58885
-78.90366708594864,43.31338030070519,74.560905
-78.8728593645487,43.312811266926325,74.59844
-78.84205254909254,43.31223394163327,76.643936
-78.81124665265243,43.31164832550124,87.052414
-78.78044168829814,43.3110544192151,93.3427
-78.74963766909698,43.31045222346942,95.179924
-78.71883460811371,43.309841738968395,88.55888
-78.62643130507978,43.307960560119966,109.84799
-78.53403709608659,43.30600480875083,110.70328
-78.41085957262332,43.30328117423538,103.019
-78.31848795278101,43.30115150168374,105.956955
-78.2876996771416,43.300425053949,108.2394
-78.25691255536289,43.29969032917865,112.53167
-78.22612660046427,43.298947328230994,121.191315
-78.19534182546197,43.29819605197394,120.51909
-78.16455824336911,43.297436501285034,117.32991
-78.13377586719558,43.296668677051386,122.43719
-77.9798825302358,43.29270548443299,99.31827
-77.91833409186536,43.29106232469623,100.70204
