Longitude,Latitude,Water_Level
-78.86024603637672,43.07441005896951,187.43433
-78.84734085636055,43.09217696885265,181.30583
-78.81050638303647,43.09147780326678,185.48665
-78.90842814023635,43.10231484171083,184.05376
-78.8961473222614,43.10208961509471,185.81325
-78.85899199739676,43.11040465932313,188.13765
-78.83442806035514,43.109942209010335,189.68605
-78.78530194776988,43.109001502122894,193.54985
-78.77302079142177,43.108763032684905,179.90657
-78.72389767800264,43.10779598540053,186.12498
-78.92009947178114,43.120536695888255,199.52756
-78.74812888810229,43.11728008907657,182.59402
-78.68671792975863,43.11605443625697,185.86754
-78.69866242906603,43.12529982537877,191.12299
-78.91948928201937,43.13853457674056,197.56645
-78.71061052312426,43.134544035185094,185.3233
-78.69832489037857,43.134297433241834,190.77509
-78.67375409245543,43.1338002755209,189.38803
-78.60004549876095,43.13227717503874,188.90092
-78.85773564500798,43.146399002971854,191.5816
-78.67341280112659,43.142797711602626,190.89635
-78.538265054499,43.13996824234193,198.58759
-78.52597987767497,43.13970311038044,193.93602
-78.86971237513175,43.155627156667805,194.58067
-78.8082579318323,43.1544659239579,189.96129
-78.72222796287816,43.15278479351406,169.2734
-78.69764934617737,43.15229259997752,197.44295
-78.68536027103849,43.152044525011334,195.6216
-78.6607825913228,43.15154441891425,199.96753
-78.64849398840141,43.15129238787656,196.34825
-78.53790381915,43.14896477739419,195.28207
-78.50104339673969,43.148165178544524,193.25835
-78.74647639203226,43.16226957656335,192.76746
-78.72189355790582,43.161782506278676,188.3737
-78.70960237169629,43.1615369921834,189.66615
-78.69731134049378,43.16129015884708,191.24258
-78.66043918521119,43.16054174385336,193.9571
-78.6481487823193,43.16028963401553,198.50127
-78.93056271078831,43.174753297045136,198.84668
-78.74614543558602,43.171267425330555,210.04915
-78.70926601131902,43.170534611894475,197.02208
-78.69697317897484,43.170287701382364,193.14159
-78.6846805025511,43.17003947126339,198.31131
-78.57405356787123,43.16774602560169,195.70094
-78.56176249621956,43.16748460200012,199.52516
-78.51259986821682,43.16642571724209,199.45775
-78.38970519812703,43.163686190346844,190.02217
-78.91796134428064,43.183528999805986,185.04204
-78.85647697415737,43.182393089827755,135.80843
-78.7335192291791,43.18002223047243,170.56546
-78.67204606175218,43.17878729215103,176.90022
-78.65975189794177,43.178536344523415,191.86346
-78.52452673889279,43.175688819065805,188.683
-78.36474142007279,43.17211774900824,195.2296
-78.8561619435914,43.191391571407564,127.79252
-78.6962963880905,43.18828273744397,148.7547
-78.67170398296405,43.18778464633563,156.80737
-78.61022574528702,43.186516313473724,172.82802
-78.58563557768801,43.185999739286096,192.8699
-78.79434798769546,43.19922038091114,124.8866
-78.76974951660114,43.1987432697602,127.2407
-78.73285294599324,43.19801769477604,125.41516
-78.72055439538788,43.19777319442621,125.73699
-78.68365967398721,43.19703176795001,139.29236
-78.67136174642592,43.196781984136074,152.9432
-78.58528071938065,43.194996519075474,166.43085
-78.57298407774283,43.194736170585934,169.05504
-78.43773205741635,43.191785203739414,184.85428
-78.30250104173489,43.188674539195226,196.49637
-78.26562364603551,43.18779846914968,198.8844
-78.84322959094354,43.2091571255501,117.75596
-78.65871977812442,43.20552812248433,122.72508
-78.62182201218098,43.20476664678039,142.34041
-78.59722430638602,43.20425239136493,137.44933
-78.56032897154594,43.203471101782036,143.17426
-78.47424568440331,43.20160186945525,165.98808
-78.92904097786364,43.21974775018477,105.998184
-78.6460742006753,43.21427276586688,125.9351
-78.59687092520568,43.21324921905584,135.61046
-78.53537050443086,43.21194005689422,151.09067
-78.48617317142241,43.210868948057694,160.5359
-78.47387426225544,43.2105978686091,157.91756
-78.43697856583559,43.20977670569683,162.63408
-78.40008443345873,43.20894365700983,172.07672
-78.37548922517922,43.20838168870018,172.78206
-78.31400433275034,43.20695366217655,190.16167
-78.26481969116433,43.20578747856786,188.31311
-78.2156380157911,43.20460017660048,197.0758
-78.17875373772794,43.20369584333071,204.16412
-78.73185236836278,43.225010769177096,112.71743
-78.68263743236726,43.224023917369514,122.62427
-78.62112230704159,43.22276060720407,122.61611
-78.60881976291164,43.222503979586676,125.1528
-78.59651738103258,43.222246030219054,129.33917
-78.53500793448131,43.220936458821235,138.92867
-78.49810426673079,43.22013485809907,140.30756
-78.47350266881384,43.21959385099425,147.81715
-78.42430153626886,43.21849598270796,160.38432
-78.39970201492152,43.217939122345946,172.16154
-78.3874025183837,43.21765871079142,163.85974
-78.37510319904275,43.21737697839088,166.0962
-78.28901299484755,43.215367872345084,181.64758
-78.19063523651722,43.2129925271883,200.48405
-78.17833886510319,43.2126896685669,202.39102
-78.16604268497913,43.21238549002637,204.39651
-78.14145090191403,43.211773173415125,207.78793
-78.70690714136306,43.2335174930116,109.57744
-78.66999122104858,43.232771171465124,118.77095
-78.59616367377762,43.2312428248529,123.725914
-78.46082855644285,43.22831724605104,139.9367
-78.37471699487976,43.226372251109616,159.40387
-78.32551428873026,43.225231757765584,162.22362
-78.27631448567321,43.22407012854452,175.82393
-78.25171568939672,43.223481389061355,175.05014
-78.22711763880166,43.22288736691425,181.87524
-78.16562581819927,43.221379202810496,197.52132
-78.14103042971934,43.22076669485618,203.03767
-78.10413880317405,43.21983803187166,204.96046
-78.78041640804113,43.24397237093838,115.36924
-78.71887696499931,43.242761187947465,108.40413
-78.69426226652561,43.24226745344602,108.30487
-78.63272827546868,43.241009967157375,121.522415
-78.6204219562225,43.24075450169749,122.984436
-78.59580980335163,43.24023960295573,120.27438
-78.5835039713907,43.23998016977003,122.679695
-78.53428229278428,43.23892921272826,126.76716
-78.5219772896,43.238663167638386,119.57054
-78.47275896767484,43.23758576545135,129.10063
-78.46045481405272,43.23731310969916,132.43263
-78.4358470248572,43.23676383230369,142.91844
-78.23901033519455,43.23217929796603,168.85474
-78.18980852406132,43.23098031477831,179.05681
-78.10371272728663,43.22883124564481,201.5484
-78.09141410700843,43.228518953715316,198.23138
-78.07911568403193,43.228205341446134,202.39682
-78.0545194332984,43.22757415612304,174.92197
-78.89088621436365,43.25506771745809,100.00224
-78.80470995922344,43.25344565887168,107.94543
-78.70623177861945,43.25151245500835,107.821045
-78.6939226986513,43.25126484890351,107.53934
-78.52161241029366,43.24765943645835,118.424995
-78.4600808992567,43.24630895654837,124.42621
-78.44777511122366,43.2460348931839,129.82387
-78.42316405598388,43.2454827994804,137.61967
-78.39855370072115,43.24492541682153,129.53839
-78.38624878765918,43.24464474226376,135.64368
-78.18939488188063,43.23997418251253,161.23784
-78.0294868876677,43.23593029469949,159.71802
-78.00488863550603,43.235288348035915,142.24591
-78.8905754509786,43.26406628539515,94.898544
-78.86594931322576,43.263609316770264,98.31529
-78.75513897226065,43.26148740729842,105.58289
-78.74282746407624,43.261245019180606,107.221855
-78.6935829740877,43.260262228011335,106.67055
-78.6689616664103,43.25976288985154,109.782486
-78.39817057613647,43.253920814462816,123.41746
-78.38586385590493,43.25364005218627,130.31421
-78.29972183321354,43.251637689362596,148.2466
-78.27511146489321,43.25105368580323,153.25555
-78.2505018368326,43.25046439419651,157.69962
-78.21358879726553,43.249570542661324,148.51653
-78.20128482807159,43.24926994860514,148.73297
-78.1766774606585,43.24866479551237,152.73943
