Longitude,Latitude,Water_Level
-79.66629855266575,41.97400282969638,443.4939
-79.75636182944815,41.997530096802215,497.42233
-79.69554592649982,42.01937105019841,440.62488
-79.63517073179486,42.01866893768499,446.46933
-79.54461209123883,42.017556248687846,465.722
-79.48424257342812,42.0167747807852,507.9157
-79.45405872368282,42.01637214557995,435.01617
-79.42331929445609,42.03846959969359,438.92102
-79.39312606126069,42.03805076931197,460.15894
-79.30255029454021,42.03674664705029,429.2728
-79.39255857198528,42.060558368862814,414.20563
-79.21134929767952,42.057876584906886,386.98923
-79.78482578087768,42.087898852779446,495.57452
-79.69416313413002,42.086902870300456,469.52274
-79.6337239858615,42.0861991030236,505.53647
-79.54306943151302,42.08508379167637,547.4264
-79.42220498436008,42.08348536168752,422.00827
-79.36177653367538,42.08263843417771,436.3239
-79.30135072809364,42.081759703411855,461.14807
-79.24092766496275,42.080849173386035,431.03265
-79.18050744160263,42.0799068482406,454.5356
-79.15029842524122,42.079423763831315,461.69345
-79.12009015530433,42.07893273226008,387.7942
-79.78439585144714,42.11041005574238,415.74847
-79.72393220518065,42.10975350869104,434.10474
-79.6332406348319,42.10870897189923,450.63834
-79.48209922847215,42.10680886087318,467.64734
-79.45187273860964,42.106404960062825,475.4686
-79.36119707131152,42.10514550861125,394.3733
-79.33097315693806,42.1047097767125,396.98715
-79.30074991690473,42.10426608825817,398.06442
-79.2403055085919,42.10335484371054,414.00452
-79.17986394382201,42.102411779114064,394.99094
-79.14964425821056,42.10192831563253,395.58197
-79.11942532001498,42.10143689875886,465.73065
-79.05898973456084,42.10043020707938,591.1466
-79.02877311164202,42.099914933418255,576.8391
-79.75372265779265,42.132596619796715,444.9805
-79.69323863716784,42.13192362001581,475.8746
-79.63275673138904,42.13121874763399,463.4857
-79.60251660211239,42.13085436021522,486.5881
-79.48156186077502,42.129317145473024,525.4765
-79.3908522112464,42.128080598472046,398.08182
-79.3606169467927,42.12765248794829,398.07495
-79.3001484191916,42.1267723775255,416.64542
-79.26991518044576,42.12632037862809,428.4912
-79.23968264133458,42.12586041795616,425.93268
-79.17921971079988,42.12491661339138,377.11462
-79.08853086710772,42.123441206614096,388.3337
-79.05830278186393,42.12293348660277,502.93716
-79.02807548159032,42.12241780867046,543.949
-78.96762328468361,42.12136258139845,442.69376
-78.93739841241046,42.12082303325905,528.25464
-78.87695118110874,42.1197200710419,435.62094
-79.7835345177479,42.155432185035416,431.5574
-79.60202143892123,42.15336375685561,465.31757
-79.54152147774408,42.15261049101153,526.74603
-79.42052874010113,42.15100829502061,422.16696
-79.39028212382132,42.15058781860761,398.0858
-79.2995462340417,42.149278571196845,477.75644
-79.26930229786126,42.14882621765911,504.3511
-79.20881653940829,42.14789760705911,409.64468
-79.11809336965982,42.14644494034473,393.49634
-79.02737705438508,42.14492058593678,467.92303
-78.93666792301534,42.14332455945062,531.9576
-78.90643319923055,42.14277662629778,511.4352
-78.84596630481687,42.14165687723343,504.79037
-78.81573415856316,42.14108506259603,436.79303
-78.78550289585799,42.140505288752905,402.95917
-79.78310311217095,42.1779431113418,403.97763
-79.7225752071779,42.17728501739496,438.67438
-79.41996871419435,42.173515750160696,398.07635
-79.23843477037929,42.170871278139906,401.15118
-79.2081815397734,42.170402621713585,446.8572
-79.11742625257322,42.16894881539322,487.39896
-79.08717599912303,42.16844826944579,383.1877
-79.02667782896648,42.167423265196646,417.20084
-78.96618285590752,42.16636638171442,405.11896
-78.9056911776444,42.16527762381283,389.22296
-78.78471809612935,42.163004504729805,418.81485
-78.72423688810164,42.161820153899,414.71722
-78.69399765995776,42.16121603299658,429.88092
-79.8129466471662,42.20077126865851,306.10828
-79.78267121323485,42.200453945405684,381.1471
-79.63130169922837,42.19874751586028,484.28644
-79.5707576952719,42.19800903848471,487.16132
-79.44967674408896,42.196436264059514,398.07294
-79.41940804796016,42.19602311062282,397.40527
-79.358872591496,42.19517285521803,522.905
-79.32860585566638,42.19473575421917,485.84338
-79.26807443006372,42.19383760811966,385.06424
-79.20754581418505,42.19290753997848,479.34952
-79.17728259050365,42.19243053646158,516.2999
-79.1470201059833,42.191945554035556,404.05005
-79.11675837286349,42.19145259325309,424.63345
-79.05623720977354,42.190442738874765,387.1709
-78.99571919911057,42.189400977929196,434.5832
-78.93520443871896,42.18832731516392,388.32483
-78.7839323994786,42.18550362025253,472.45334
-78.75368063711203,42.18491496559831,425.7752
