Longitude,Latitude,Water_Level
-78.37828130242428,41.98017383621765,459.01102
-78.63054006665585,42.01267851969894,426.34106
-78.32892033823386,42.00605209406812,439.89557
-78.49746199469557,42.01885846847077,519.04395
-78.35267282520714,42.01560835769808,453.40805
-78.34060814983853,42.01532928121967,441.71915
-78.32854364557413,42.01504893821855,444.61148
-78.64160877942152,42.039924061657516,424.694
-78.60539339052549,42.03917379226417,488.36407
-78.37569195201438,42.043154190397345,459.4731
-78.33948213369288,42.042319976136866,438.28452
-78.88248053547082,42.06263488659053,397.81088
-78.88218127671325,42.071635284953956,404.15714
-78.49569489336652,42.063848414669835,444.18723
-78.44739520172867,42.06278364626687,438.84784
-78.39909814352167,42.061698574586764,443.3464
-78.38702429625224,42.06142413464787,428.33633
-78.36287710787234,42.06087144869549,422.2603
-78.88188188129209,42.08063566741654,404.41595
-78.64027579987567,42.075919772912826,422.7573
-78.59196169374029,42.074915617750975,441.85413
-78.4953409889709,42.0728463541688,428.96964
-78.48326411982649,42.07258198276608,411.0027
-78.447034489603,42.07178125176376,440.83398
-78.43495827451537,42.071511802659884,432.29666
-78.4108063414703,42.0709690965908,433.74774
-78.39873062506258,42.07069583972417,427.78278
-78.38665507643108,42.070421313702255,442.34692
-79.00242334634292,42.09180403817443,496.84448
-78.91783324719366,42.09029978633246,524.43774
-78.86949898902905,42.08941224041811,407.4365
-78.65202278758431,42.08516660134276,414.90482
-78.6278617138041,42.084669448039406,420.1993
-78.48290835101731,42.08157982275285,441.422
-78.44667361280051,42.08077884058277,434.05237
-78.43459569522263,42.080509306961375,439.9991
-78.42251794318426,42.08023850363906,435.13342
-78.41044035746073,42.07996643066502,442.86694
-78.9537959250045,42.09995285893798,468.73282
-78.65169071457488,42.09416554983415,417.0605
-78.62752623148334,42.09366824057433,424.23923
-78.55503648403143,42.092145813745475,427.65854
-78.51879373102132,42.09136744690173,435.51636
-78.49463269536498,42.090842183410956,436.99924
-78.43423295039034,42.08950679455946,434.2158
-78.42215349517417,42.0892359062985,438.3206
-79.17110472601122,42.112629398278656,378.3683
-79.15901488088588,42.11243600674578,369.11554
-79.14692515479648,42.11224134218296,376.75446
-79.1106566985398,42.11164971067027,497.22372
-79.0018580102557,42.109806084220374,464.18542
-78.97768192481016,42.10938239041922,450.40262
-78.91724401250951,42.108300888301024,465.21112
-78.84472296871935,42.10696110105924,404.1974
-78.83263661105914,42.10673335082835,404.45337
-78.79637838159526,42.10604246834831,409.5199
-78.772206939331,42.105575520624946,416.8349
-78.74803607289735,42.10510348577472,428.68668
-78.57885665371987,42.10165683158068,439.6242
-78.5546906178738,42.101144112387395,431.96
-78.51844275067451,42.10036550139567,430.62433
-78.50636044780029,42.10010342266643,440.87222
-78.48219632599978,42.09957545289549,451.461
-78.43387003993067,42.09850426545221,436.59033
-79.20712115934614,42.122203999283904,382.9646
-79.19502925226081,42.12201436756761,381.7278
-79.17084578914682,42.12163128356787,380.89227
-79.14666279930928,42.12124310571145,379.73615
-79.13457148381933,42.12104710667517,435.37152
-78.98948533238037,42.11859580675929,439.50925
-78.92903821761256,42.11752032930922,439.4716
-78.88068293151989,42.116637038229165,432.00916
-78.82024191284647,42.115504292198004,428.11502
-78.80815412875826,42.11527392577809,418.95554
-78.66311199481397,42.11241030098579,415.09128
-78.4697565471666,42.10830726870693,500.7703
-78.43350696375575,42.10750171963766,434.57767
-79.18268011693675,42.130825392435426,386.2367
-78.94083583956454,42.126738618708366,426.45087
-78.78366524078479,42.123809105649606,409.3076
-78.44522845707432,42.116769029041485,493.6689
-78.40897474963482,42.115955599432816,459.514
-79.23080419892773,42.14058376122946,386.88693
